,name,category,latitude,longitude
4854,MAZ International School - PJ Campus,education,3.1041090000000002,101.62576
4874,Sekolah Menengah Kebangsaan Jalan Kebun,education,2.981325,101.507875
4875,Sekolah Kebangsaan Bukit Naga,education,3.003152,101.50456700000001
4876,Sekolah Kebangsaan Bukit Rimau,education,2.992115,101.527004
4877,Sekolah Kebangsaan Jalan Kebun,education,2.973031,101.518007
4878,Sekolah Kebangsaan Kg Johan Setia,education,2.978659,101.49001899999999
4879,Kuala Lumpur Chinese Taipei School (CTS-KL),education,2.9978304000000002,101.5281766
4880,Klinik Desa Bukit Naga,healthcare,3.003473,101.505218
4881,Klinik Desa Jalan Kebun,healthcare,2.9719729999999998,101.515174
4882,Columbia Asia Hospital,healthcare,2.997119,101.5290834
4883,The Montessori Place - 16 Sierra Puchong,education,2.9734696,101.65414670000001
4884,Rafflesia International School Puchong,education,2.9721536,101.6572676
4885,Rafflesia Private School Puchong,education,2.9721536,101.6572676
4886,PIIC - Putra Intelek International College,education,2.980913,101.649777
4887,TAJ International College,education,2.9821,101.64560999999999
4888,Sekolah Kebangsaan Saujana Puchong,education,2.988333333,101.6391667
4889,Sekolah Kebangsaan Putrajaya Presint 11 (3),education,2.96144,101.666
4890,Sekolah Kebangsaan Putrajaya Presint 11(2),education,2.968,101.671
4891,Sekolah Menengah Kebangsaan Agama Putrajaya,education,2.96875,101.67200000000001
4892,Sekolah Menengah Kebangsaan Putrajaya Presint 11(2),education,2.9687200000000002,101.67200000000001
4893,Sekolah Kebangsaan Pulau Meranti,education,2.965492,101.625617
4894,16 Sierra,transportation,2.96555,101.654837
4895,Taman Putra Permai,transportation,2.98346,101.66095899999999
4897,Equine Park,transportation,2.9895680000000002,101.672336
4956,Sekolah Kebangsaan Kampung Tunku,education,3.0984700000000003,101.619988
4959,Brainy Bunch  - Kampung Tunku Kelana Jaya,education,3.0950724999999997,101.6193699
4983,Taman Paramount,transportation,3.104563,101.623132
5083,Sekolah Jenis Kebangsaan (Cina) Sin Ming,education,2.966116,101.61363100000001
5091,Sekolah Jenis Kebangsaan (Cina) Peng Ming,education,2.906463,101.468166
5092,Sekolah Kebangsaan Telok Panglima Garang,education,2.9061200339999997,101.46879179999999
5093,Sekolah Jenis Kebangsaan (Tamil) Telok Panglima Garang,education,2.9063630000000003,101.469616
5094,Sekolah Menengah Kebangsaan Telok Panglima Garang,education,2.911681,101.469044
5098,Klinik Desa Kebun Baru,healthcare,2.9122779999999997,101.48788
5100,Kolej Vokasional Shah Alam,education,3.047368,101.554907
5101,Fairview International School - Subang Jaya Campus,education,3.0447153,101.56664079999999
5104,Sekolah Kebangsaan USJ 12,education,3.042831,101.57413199999999
5107,Sekolah Kebangsaan Seksyen 20,education,3.055714,101.54074399999999
5110,Sekolah Menengah Kebangsaan USJ 13,education,3.037371,101.580663
5111,Sekolah Kebangsaan Hicom,education,3.026392,101.569715
5112,Sekolah Menengah Kebangsaan Seksyen 19,education,3.051169,101.533088
5114,Sekolah Kebangsaan Taman Sri Muda 2,education,3.033976,101.537465
5116,KPJ Selangor Specialist Hospital,healthcare,3.0573727,101.54077790000001
5118,Sekolah Menengah Kebangsaan Bukit Changgang,education,2.822893,101.622263
5119,Sekolah Kebangsaan Bkt Changgang,education,2.8322849999999997,101.627348
5120,Sekolah Kebangsaan Labohan Dagang,education,2.805832,101.613638
5121,Sekolah Kebangsaan Bukit Tadom,education,2.8045459999999998,101.623711
5122,Klinik Desa Labohan Dagang,healthcare,2.803613,101.61121800000001
5123,Sekolah Kebangsaan Sri Langat,education,2.809817,101.49427299999999
5124,Sekolah Jenis Kebangsaan (Cina) Choong Hua,education,2.807774,101.497686
5125,Sekolah Kebangsaan Bandar Banting,education,2.803977,101.502367
5126,Sekolah Menengah Kebangsaan Bandar Banting,education,2.803085,101.50261
5127,Sekolah Jenis Kebangsaan (Cina) Kah Wah,education,2.823741,101.501634
5128,Sekolah Kebangsaan Kanchong Darat,education,2.788408,101.48279000000001
5129,Hospital Banting,healthcare,2.803472,101.49389000000001
5130,Klinik Desa Teluk Bunut,healthcare,2.822133,101.510133
5131,Sekolah Jenis Kebangsaan (Cina) Tanjong Sepat,education,2.661492,101.557401
5132,Sekolah Menengah Kebangsaan Tanjung Sepat,education,2.656872,101.566474
5133,Sekolah Kebangsaan Tg Sepat,education,2.6741080000000004,101.555495
5134,Sekolah Jenis Kebangsaan (Tamil) Ladang Tumbuk,education,2.651790385,101.5816089
5135,Sekolah Kebangsaan Taman Universiti,education,3.005023,101.690202
5136,Sekolah Jenis Kebangsaan (Tamil) F E S Serdang,education,2.999458,101.701128
5137,Sekolah Kebangsaan Serdang,education,2.998783,101.70073000000001
5138,Brainy Bunch - Taman Puncak Jalil (new),education,3.010574,101.6757214
5139,Alice Smith School - Secondary Campus,education,2.9991079,101.6776437
5140,Putra Business School,education,3.002189,101.70665
5141,Sekolah Jenis Kebangsaan (Cina) Bukit Serdang Seri Kembangan,education,3.011283,101.672679
5145,Brainy Bunch - Equine Park,education,3.0024,101.6719
5147,Sekolah Menengah Kebangsaan Bandar Puncak Jalil,education,3.027138,101.678387
5155,Sekolah Jenis Kebangsaan (Cina) Jenjarom,education,2.8748270000000002,101.496687
5156,Sekolah Jenis Kebangsaan (Tamil) Jenjarom,education,2.879709,101.493763
5157,Sekolah Menengah Kebangsaan Jenjarom,education,2.88167,101.506937
5158,Sekolah Kebangsaan Jenjarom,education,2.885869,101.517641
5159,Klinik Desa Kampung Jenjarom,healthcare,2.887649,101.515048
5160,Ramsay Sime Darby Healthcare College,education,3.1078799999999998,101.459037
5161,Brainy Bunch -  Setia Alam,education,3.1122679,101.4648727
5162,Peninsula International School Australia,education,3.114002,101.45329699999999
5163,Idrissi International School,education,3.1064336,101.4690047
5164,Sekolah Jenis Kebangsaan (Cina) Pin Hwa (1),education,3.114023,101.450963
5165,Odyssey The Global Preschool,education,3.1056436,101.4690867
5170,Tenby International School - Kota Kemuning,education,3.0978461,101.48322309999999
5171,Tenby Schools - Setia Eco Park,education,3.0978,101.4832
5257,Sekolah Jenis Kebangsaan (Tamil) Tun Sambanthan,education,3.035625,101.588612
5261,Sekolah Jenis Kebangsaan (Tamil) Ldg Seafield,education,3.029489,101.587655
5262,RENG College of Technology and Design,education,3.027314,101.58191
5263,Sekolah Kebangsaan USJ 20,education,3.028526,101.587413
5277,Brainy Bunch -  Putra Heights One City USJ 25,education,3.020811,101.57944
5278,Brainy Bunch International Islamic Montessori,education,3.0208107,101.5794396
5279,Sekolah Jenis Kebangsaan (Cina) Tun Tan Siew Sin,education,3.0212209999999997,101.573365
5282,Wawasan,transportation,3.034144,101.588044
5285,USJ 21,transportation,3.029292,101.581304
5288,Alam Megah,transportation,3.023266,101.57225799999999
5358,Sekolah Kebangsaan Seksyen 27 (2),education,3.016785,101.570449
5359,Sekolah Menengah Kebangsaan Seksyen 27,education,3.0215959999999997,101.56610500000001
5361,Sekolah Kebangsaan Seksyen 27(1),education,3.020541,101.565389
5362,Sekolah Menengah Kebangsaan Alam Megah,education,3.012403,101.568793
5365,Sekolah Jenis Kebangsaan (Tamil) Hicom,education,3.0198650000000002,101.564861
